"","hhid","cr_surveyed","af_surveyed","sample_purposely","loc_Camp","loc_Host","loc_ITS","gov_Amman","gov_Irbid","gov_Jerash","gov_Mafraq","gov_Zarqa","Azraq","Zaatari","gov_Gaza","cr_female_CLEAN","cr_baseline_age_CLEAN","age_corrected","cr_nationality","af_nationality","af_baseline_role"
"3213",702491088,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,2,1,1
"3214",702491091,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"3215",702491109,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"3216",702492034,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"3217",702492059,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"3218",702492076,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,1,1,1
"3219",702492104,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"3220",702493008,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"3221",702493020,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3222",702493022,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"3223",702493044,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18,0,2,2,1
"3224",702493061,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"3225",702493081,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3226",702493085,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,2,1,1
"3227",702494041,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,15,0,2,2,1
"3228",702501027,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"3229",702501032,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"3230",702501067,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,2,2,1
"3231",702501094,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,4,4,1
"3232",702501095,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"3233",702501116,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"3234",702501124,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"3235",702501126,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"3236",702501132,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,2,2,1
"3237",702501141,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,2,2,1
"3238",702502006,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"3239",702502009,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,1,1
"3240",702502020,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"3241",702502025,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,1,1
"3242",702502028,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"3243",702502031,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"3244",702502039,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"3245",702502072,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,12,0,2,2,1
"3246",702502100,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,10,0,2,2,1
"3247",702502111,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,1,1,1
"3248",702502121,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11,0,2,2,1
"3249",702503012,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3250",702503016,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3251",702503024,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3252",702503038,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,15,0,2,2,2
"3253",702503054,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,4,4,1
"3254",702503069,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"3255",702503078,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,2,2,1
"3256",702503084,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,2,2,1
"3257",702504006,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"3258",702504011,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"3259",702504012,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,16,0,2,2,1
"3260",702504034,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,15,0,2,2,1
"3261",702504039,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,17,0,2,2,1
"3262",702504074,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,15,0,2,2,1
"3263",705111288,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3264",705113106,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3265",705131299,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,3
"3266",705192232,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"3267",705193110,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3268",705193143,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3269",705201189,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3270",705201202,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3271",705201222,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3272",705201289,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3273",705201296,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3274",705201325,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3275",705201330,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,1,1
"3276",705201331,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3277",705202198,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3278",705202220,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3279",705202228,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"3280",705202229,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3281",705202234,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3282",705202250,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3283",705202251,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3284",705202252,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,1,1,1
"3285",705202254,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3286",705202258,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3287",705202287,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,1,2,2,1
"3288",705202291,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3289",705202298,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3290",705202311,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3291",705202322,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3292",705203092,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3293",705203098,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3294",705203128,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3295",705203138,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3296",705203146,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3297",705203152,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"3298",705203156,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3299",705203158,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,1,2,1
"3300",705203193,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3301",705203197,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3302",705204114,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3303",705204125,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,3
"3304",705204128,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3305",705204140,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3306",705204143,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3307",705204154,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,2,1
"3308",705204169,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3309",705204173,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3310",705204184,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,3
"3311",705204191,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3312",705204196,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3313",705204199,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3314",705251226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3315",705251269,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,2
"3316",705251284,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3317",705251313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,2
"3318",705252207,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3319",705252224,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3320",705252245,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3321",705252273,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3322",705252306,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3323",705252313,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3324",705253090,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3325",705253116,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,2
"3326",705253122,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3327",705253135,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3328",705253149,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"3329",705254144,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3330",705254181,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3331",705254188,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,4,1,1
"3332",705254194,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3333",705254201,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3334",705261210,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3335",705261230,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3336",705261259,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3337",705261268,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,1,1,1
"3338",705262256,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1
"3339",705263154,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3340",705263165,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3341",705264185,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3342",705441188,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3343",705441190,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3344",705441196,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3345",705441199,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3346",705441200,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3347",705441205,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3348",705441206,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,13,1,2,2,1
"3349",705441209,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3350",705441211,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3351",705441215,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3352",705441232,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,2
"3353",705441236,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3354",705441239,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,3,1
"3355",705441240,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3356",705441243,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3357",705441249,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3358",705441256,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3359",705441257,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3360",705441258,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3361",705441260,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3362",705441263,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3363",705441276,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3364",705441277,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3365",705441278,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3366",705441281,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,2
"3367",705441283,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3368",705441285,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,1,1
"3369",705441287,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3370",705441294,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3371",705441298,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3372",705441300,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3373",705441303,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3374",705441304,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3375",705441305,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3376",705441317,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,3,1,1
"3377",705441318,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3378",705441322,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,13,0,2,2,1
"3379",705441323,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3380",705441326,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,2,2,1
"3381",705441333,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3382",705441334,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,2,2,1
"3383",705441335,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3384",705441336,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,0,2,2,1
"3385",705442195,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3386",705442196,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3387",705442201,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3388",705442202,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3389",705442212,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3390",705442213,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3391",705442218,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3392",705442221,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3393",705442225,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3394",705442226,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3395",705442230,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3396",705442253,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3397",705442262,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,2
"3398",705442268,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3399",705442269,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3400",705442275,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3401",705442293,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3402",705442294,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3403",705442299,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3404",705442300,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3405",705442302,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,12,0,2,2,1
"3406",705442308,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3407",705442310,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,2
"3408",705442316,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,0,2,2,1
"3409",705442320,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,2,2,1
"3410",705443094,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3411",705443095,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3412",705443096,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"3413",705443100,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3414",705443103,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3415",705443104,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,2
"3416",705443105,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,3
"3417",705443108,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3418",705443111,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3419",705443117,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"3420",705443126,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3421",705443127,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3422",705443129,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3423",705443131,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3424",705443132,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"3425",705443134,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,1,1,1
"3426",705443139,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3427",705443144,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3428",705443155,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3429",705443167,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3430",705443168,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,2
"3431",705443172,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3432",705443174,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3433",705443175,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3434",705443176,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3435",705443181,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3436",705443182,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3437",705443184,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,2,2,1
"3438",705443186,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"3439",705443188,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,0,2,2,1
"3440",705443200,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3441",705443203,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,3,1
"3442",705443204,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17,0,2,2,1
"3443",705443206,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"3444",705443208,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"3445",705443210,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,2,2,1
"3446",705444078,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3447",705444085,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3448",705444089,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3449",705444092,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3450",705444100,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3451",705444102,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3452",705444103,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3453",705444107,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3454",705444112,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3455",705444120,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3456",705444123,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3457",705444127,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,0,2,2,1
"3458",705444132,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3459",705444135,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3460",705444136,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3461",705444139,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,2,2,1
"3462",705444146,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,2
"3463",705444149,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3464",705444155,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3465",705444156,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,16,0,1,1,1
"3466",705444159,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,2
"3467",705444167,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3468",705444178,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3469",705444179,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3470",705444183,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3471",705444187,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3472",705444206,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,1,1,2
"3473",705444207,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,17,0,2,2,1
"3474",705444211,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,15,0,2,2,1
"3475",705444214,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18,0,2,2,1
"3476",706691398,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,1,1,1
"3477",706691401,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,2,2,2
"3478",706691404,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,2,2,1
"3479",706692403,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,1,1
"3480",706692404,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"3481",706692405,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"3482",706692406,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"3483",706692408,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"3484",706692410,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,1,NA,NA
"3485",706692412,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"3486",706692413,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"3487",706692415,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,1,1,1
"3488",706692417,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,1,1,1
"3489",706692418,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,2,2,1
"3490",706692419,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,11,0,2,2,1
"3491",706693267,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,2,1,1
"3492",706694215,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,2,2,1
"3493",706694216,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,16,0,2,2,1
"3494",710321191,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,2,2,1
"3495",710321194,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,2,2,1
"3496",710321195,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,2,2,1
"3497",710321218,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,2,2,1
"3498",710321229,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,2,2,1
"3499",710321238,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,12,0,2,2,1
"3500",710321247,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,4,1,1
